date,username,to,retweets,text,mentions,permalink,is Noise,clean text,text length,is null,pos_count,neg_count,related?,sentiment,system_count,services_count,reason,Date_Time
2019-11-02 0:22:15,M03uD1yo2h7ofcY,Not given,0,#قاطعوا_مصرف_الراجحي بعد كذا سوف اقوم باغلاق حساباتي ونقلها للانماء,Not given,https://twitter.com/M03uD1yo2h7ofcY/status/1190423840536637440,not noise,قاطعوامصرفالراجحي بعد كذا سوف اقوم باغلاق حساباتي ونقلها لانماء,63,not null,0,0,related,neutral,0,0,else,2019-11-02 00:22:15
2019-11-02 0:20:45,CPhEX5OZNI8Na3t,Not given,0,#قاطعوا_مصرف_الراجحي خطر الغيبة,Not given,https://twitter.com/CPhEX5OZNI8Na3t/status/1190423463237959680,not noise,قاطعوامصرفالراجحي خطر الغيبه,28,not null,0,0,related,negative,0,0,else,2019-11-02 00:20:45
2019-11-02 0:20:40,abdullah_07999,Not given,0,#قاطعوا_مصرف_الراجحي أفضل بنك البنك السعودي للأستثمار,Not given,https://twitter.com/abdullah_07999/status/1190423443403096064,not noise,قاطعوامصرفالراجحي افضل بنك البنك السعودي لاستثمار,49,not null,1,0,related,neutral,0,0,else,2019-11-02 00:20:40
2019-11-02 0:20:25,AlatawiZaid,Not given,0,انا عني مقاطعه #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/AlatawiZaid/status/1190423381906202637,not noise,انا عني مقاطعه قاطعوامصرفالراجحي,32,not null,0,0,related,negative,0,0,else,2019-11-02 00:20:25
2019-11-02 0:20:22,xx_rrx,Not given,0,طبعاً اي شي مدري عن سالفته ارجع واقول وش السالفهةة #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/xx_rrx/status/1190423368484507651,not noise,طبعاً اي شي مدري عن سالفته ارجع واقول وش السالفه قاطعوامصرفالراجحي,66,not null,0,0,related,negative,0,0,else,2019-11-02 00:20:22
2019-11-02 0:19:08,iiir77__,Not given,0,#قاطعوا_مصرف_الراجحي تخسون,Not given,https://twitter.com/iiir77__/status/1190423055933288448,not noise,قاطعوامصرفالراجحي تخسون,23,not null,0,0,related,negative,0,0,else,2019-11-02 00:19:08
2019-11-02 0:18:35,mohamedalabdal6,Not given,1,#قاطعوا_مصرف_الراجحي أحد أهم الأسباب للمقاطعه اللامبالاة من قبل إدارة وموظفي مصرف الراجحي بالنظام وتطبيقه ناهيكم عن الخدمات المجتمعيه التي نسمع عنها كثيراً ولانراها وهنا أرفق للمشاهد تغريداتي عام 1437 وأنا بالحد الجنوبي وكلام لأحد المرابطين من زملائي وغيرنا الكثير حتى هذه اللحظه.,Not given,https://twitter.com/mohamedalabdal6/status/1190422919652003842,not noise,قاطعوامصرفالراجحي احد اهم الاسباب لمقاطعه الامبالاه من قبل اداره وموظفي مصرف الراجحي بالنظام وتطبيقه ناهيكم عن الخدمات المجتمعيه التي نسمع عنها كثيراً ولانراها وهنا ارفق لمشاهد تغريداتي عام 1437 وانا بالحد الجنوبي وكلام لاحد المرابطين من زملائي وغيرنا الكثير حتي هذه الحظه,272,not null,0,0,related,negative,2,2,else,2019-11-02 00:18:35
2019-11-02 0:18:13,ST8yNMHk9Epto33,Not given,0,#قاطعوا_مصرف_الراجحي أفضل مصرف مر علي للأمانه مصرف الراجحي شكرا لكم تحياتي @AlRajhiBank,@AlRajhiBank,https://twitter.com/ST8yNMHk9Epto33/status/1190422827612168194,not noise,قاطعوامصرفالراجحي افضل مصرف مر علي لامانه مصرف الراجحي شكرا لكم تحياتي,71,not null,1,0,related,positive,0,0,else,2019-11-02 00:18:13
2019-11-02 0:17:39,aljoody9,Not given,0,#قاطعوا_مصرف_الراجحي الحمدلله مقاطعته من زمان لانه ازبل بنك,Not given,https://twitter.com/aljoody9/status/1190422683193946112,not noise,قاطعوامصرفالراجحي الحمدله مقاطعته من زمان لانه ازبل بنك,55,not null,0,0,related,negative,0,0,else,2019-11-02 00:17:39
2019-11-02 0:17:19,fff3274,Not given,0,#قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/fff3274/status/1190422601853788160,not noise,قاطعوامصرفالراجحي,17,not null,0,0,related,neutral,0,0,else,2019-11-02 00:17:19
2019-11-02 0:16:04,nora181024,Not given,0,#قاطعوا_مصرف_الراجحي كنت بفتح فيه حساب واحط فيه قروشي بس زين علمتوني .,Not given,https://twitter.com/nora181024/status/1190422285515141121,not noise,قاطعوامصرفالراجحي كنت بفتح فيه حساب واحط فيه قروشي بس زين علمتوني,66,not null,0,0,related,negative,0,0,else,2019-11-02 00:16:04
2019-11-02 0:14:44,ahmaed_1400,Not given,0,بنك الراجحي يعتبر افضل السيئين ..خدمات الراجحي افضل من غيرها . #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/ahmaed_1400/status/1190421948045680640,not noise,بنك الراجحي يعتبر افضل السيئين خدمات الراجحي افضل من غيرها قاطعوامصرفالراجحي,76,not null,1,2,related,positive,0,0,else,2019-11-02 00:14:44
2019-11-02 0:14:16,iUSOZOFysugVXzM,Not given,0,#قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/iUSOZOFysugVXzM/status/1190421833796988928,not noise,قاطعوامصرفالراجحي,17,not null,0,0,related,neutral,0,0,else,2019-11-02 00:14:16
2019-11-02 0:13:01,sh_Sa_er,Not given,0,الاهلي وبس #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/sh_Sa_er/status/1190421516678303744,not noise,الاهلي وبس قاطعوامصرفالراجحي,28,not null,0,0,related,neutral,0,0,else,2019-11-02 00:13:01
2019-11-02 0:12:54,HamdyZhran,Not given,0,#قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/HamdyZhran/status/1190421487108476929,not noise,قاطعوامصرفالراجحي,17,not null,0,0,related,neutral,0,0,else,2019-11-02 00:12:54
2019-11-02 0:12:51,sara90369506,Not given,1,#قاطعوا_مصرف_الراجحي. من يومي مااثق الا باالاهلي,Not given,https://twitter.com/sara90369506/status/1190421473980272645,not noise,قاطعوامصرفالراجحي من يومي ماثق الا بالاهلي,42,not null,0,0,related,negative,0,0,else,2019-11-02 00:12:51
2019-11-02 0:12:40,talalalharbi5,Not given,0,اكيد لابد من مقاطعته @Tariq35 #قاطعوا_مصرف_الراجحي,@Tariq35,https://twitter.com/talalalharbi5/status/1190421430795718656,not noise,اكيد لابد من مقاطعته قاطعوامصرفالراجحي,38,not null,0,0,related,neutral,0,0,else,2019-11-02 00:12:40
2019-11-02 0:10:05,Eng_Sami89,Not given,0,مقاطعه من زمان .. ولا يقولك بنك إسلامي ، وهو ياخذ فوائد ربويه #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/Eng_Sami89/status/1190420780594683904,not noise,مقاطعه من زمان ولا يقولك بنك اسلامي وهو ياخذ فوائد ربويه قاطعوامصرفالراجحي,74,not null,0,0,related,negative,0,0,else,2019-11-02 00:10:05
2019-11-02 0:09:39,i5050,Not given,0,و الدراهمم اللي فية #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/i5050/status/1190420671995793408,not noise,و الدراهم الي فيه قاطعوامصرفالراجحي,35,not null,0,0,related,negative,0,0,else,2019-11-02 00:09:39
2019-11-02 0:08:48,badr_raimy,Not given,0,#قاطعوا_مصرف_الراجحي مقاطعهم من زمان ولا ابغاهم الاهلي وبس,Not given,https://twitter.com/badr_raimy/status/1190420454978310145,not noise,قاطعوامصرفالراجحي مقاطعهم من زمان ولا ابغاهم الاهلي وبس,55,not null,0,0,related,negative,0,0,else,2019-11-02 00:08:48
2019-11-02 0:08:34,WBbw17,Not given,0,مسكين دبلت تسبده كل شوي أضيف مستفيدين واحول آخرتها علق علي وطردني #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/WBbw17/status/1190420397872877570,not noise,مسكين دبلت تسبده كل شوي اضيف مستفيدين واحول اخرتها علق علي وطردني قاطعوامصرفالراجحي,83,not null,0,0,related,negative,0,0,else,2019-11-02 00:08:34
2019-11-02 0:07:06,thethe_113,Not given,0,#قاطعوا_مصرف_الراجحي كل زق ماصدقت اطلع بطاقه عشان تقول قاطعوهم,Not given,https://twitter.com/thethe_113/status/1190420029185175552,not noise,قاطعوامصرفالراجحي كل زق ماصدقت اطلع بطاقه عشان تقول قاطعوهم,59,not null,0,0,related,negative,0,0,else,2019-11-02 00:07:06
2019-11-02 0:07:00,44_soad,Not given,0,#قاطعوا_مصرف_الراجحي يكفي صرافاته منشترة في كل احياء ومدن المملكة ... ويضل افضل من @SambaBank وافضل من @SABBBank,@SambaBank @SABBBank,https://twitter.com/44_soad/status/1190420004954673158,not noise,قاطعوامصرفالراجحي يكفي صرافاته منشتره في كل احياء ومدن الملكه ويضل افضل من وافضل من,84,not null,1,0,related,positive,0,0,else,2019-11-02 00:07:00
2019-11-02 0:06:50,SH92KHALID,Not given,0,@BankAlJazira .انتا الي تبرد الكبد ياجميل. #قاطعوا_مصرف_الراجحي,@BankAlJazira,https://twitter.com/SH92KHALID/status/1190419963691044864,not noise,انتا الي تبرد الكبد ياجميل قاطعوامصرفالراجحي,45,not null,0,0,related,positive,0,0,else,2019-11-02 00:06:50
2019-11-02 0:06:50,k19_80,Not given,0,ههههههه كان دكتور وش حلاته بس مدري ايش صار له #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/k19_80/status/1190419960109191169,not noise,ه كان دكتور وش حلاته بس مدري ايش صار له قاطعوامصرفالراجحي,57,not null,0,0,related,negative,0,0,else,2019-11-02 00:06:50
2019-11-02 0:06:39,sara_sh7,Not given,0,ايش الهرجه ؟؟! #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/sara_sh7/status/1190419914038874112,not noise,ايش الهرجه قاطعوامصرفالراجحي,28,not null,0,0,related,negative,0,0,else,2019-11-02 00:06:39
2019-11-02 0:05:49,noona01002,Not given,0,مايصير وملياراتي وين احطها #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/noona01002/status/1190419707427532801,not noise,مايصير وملياراتي وين احطها قاطعوامصرفالراجحي,44,not null,0,0,related,negative,0,0,else,2019-11-02 00:05:49
2019-11-02 0:05:25,gung__94,Not given,0,#قاطعوا_مصرف_الراجحي يعني لمن حولت راجحي نقاطعو,Not given,https://twitter.com/gung__94/status/1190419604721557504,not noise,قاطعوامصرفالراجحي يعني لمن حولت راجحي نقاطعو,44,not null,0,0,related,negative,0,0,else,2019-11-02 00:05:25
2019-11-02 0:05:03,IvIajiD_,Not given,0,بكل بساطة الجهة الي ما تخدمك او تقصر في خدماتها بشكل مبالغ فيه اتركها وروح للبديل .. التذمر هذا ما يفيد احد اتركه وانتهينا على الأقل لين يعدل اموره #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/IvIajiD_/status/1190419511406735360,not noise,بكل بساطه الجه الي ما تخدمك او تقصر في خدماتها بشكل مبالغ فيه اتركها وروح لبديل التذمر هذا ما يفيد احد اتركه وانتهينا علي الاقل لين يعدل اموره قاطعوامصرفالراجحي,160,not null,0,0,related,negative,0,0,else,2019-11-02 00:05:03
2019-11-02 0:03:36,iiijlo_,Not given,0,#قاطعوا_مصرف_الراجحي ما ادري اذا تغيروا او لا بس دخلت فرع من فتره طويله كل اللي فيه ذكروني بستايل بنات التاريخ والدراسات بالجامعه وفوق ذلك نفسّيه شينه .,Not given,https://twitter.com/iiijlo_/status/1190419147441737728,not noise,قاطعوامصرفالراجحي ما ادري اذا تغيروا او لا بس دخلت فرع من فتره طويله كل الي فيه ذكروني بستايل بنات التاريخ والدراسات بالجامعه وفوق ذلك نفسّيه شينه,147,not null,0,0,related,negative,0,0,else,2019-11-02 00:03:36
2019-11-02 0:02:59,MmPg1N01iXQtduS,Not given,0,كل ما اشوفها تصكر بوجهي لذت الدنياء جدولها ولاتستعبدو الاحرار #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/MmPg1N01iXQtduS/status/1190418991967350785,not noise,كل ما اشوفها تصكر بوجهي لذت الدنياء جدولها ولاتستعبدو الاحرار قاطعوامصرفالراجحي,79,not null,0,0,related,negative,0,0,else,2019-11-02 00:02:59
2019-11-02 0:02:25,6uilli,Not given,0,#قاطعوا_مصرف_الراجحي شصاير لايكون بيسرقون فلوسي بعد,Not given,https://twitter.com/6uilli/status/1190418848828329986,not noise,قاطعوامصرفالراجحي شصاير لايكون بيسرقون فلوسي بعد,48,not null,0,0,related,negative,0,0,else,2019-11-02 00:02:25
2019-11-02 0:02:16,sarah_Alkailfh,Not given,0,#قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/sarah_Alkailfh/status/1190418811545178113,not noise,قاطعوامصرفالراجحي,17,not null,0,0,related,neutral,0,0,else,2019-11-02 00:02:16
2019-11-02 0:01:55,shaiyaljasmy,Not given,0,من افضل المصارف السعودية لا يمكن نقاطعه عناد فيكم #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/shaiyaljasmy/status/1190418722898489344,not noise,من افضل المصارف السعوديه لا يمكن نقاطعه عناد فيكم قاطعوامصرفالراجحي,67,not null,1,0,related,negative,0,0,else,2019-11-02 00:01:55
